tax_id,company_name,company_name_norm,registration_date,registration_date_norm,company_type,address,address_norm,business_line,canonical_key
(trừ kinh doanh ga tại TPHCM); 4662: Bán buôn kim loại và quặng kim loại-Chi tiết: Bán buôn sắt, thép, nhôm.;4663: Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng-Chi tiết: Bán buôn tre, nứa, gỗ cây và gỗ chế biến. Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng;4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-Chi tiết: Bán buôn giấy. Bán buôn phế liệu, phế thải kim loại, phi kim loại (không hoạt động tại trụ sở). Bán buôn hóa chất sử dụng trong lĩnh vực công nghiệp. Bán buôn bột giấy, hạt nhựa, chất dẻo dạng nguyên sinh, nhựa đường, tơ, xơ, sợi dệt, bán buôn phụ liệu may mặc và giày dép; 5912: Hoạt động hậu kỳ-(không thực hiện các hiệu ứng cháy, nổ; không sử dụng chất nổ, chất cháy, hóa chất làm đạo cụ, dụng cụ thực hiện các chương trình văn nghệ, sự kiện, phim, ảnh); 3011: Đóng tàu và cấu kiện nổi-(không hoạt động tại trụ sở); 3312: Sửa chữa máy móc, thiết bị-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở); 3313: Sửa chữa thiết bị điện tử và quang học-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở); 3315: Sửa chữa và bảo dưỡng phương tiện vận tải (trừ ô tô, mô tô, xe máy và xe có động cơ khác)-Chi tiết: Sửa chữa và bảo dưỡng định kỳ tàu thuyền (trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở); 3319: Sửa chữa thiết bị khác-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở); 4100: Xây dựng nhà các loại-; 4312: Chuẩn bị mặt bằng-; 4321: Lắp đặt hệ thống điện-Chi tiết: Lắp đăt:- Dây dẫn và thiết bị điện _x000D_
- Đường dây thông tin liên lạc _x000D_
- Mạng máy tính và dây cáp truyền hình, bao gồm cả cáp quang học _x000D_
- Hệ thống chiếu sáng _x000D_
- Chuông báo cháy _x000D_
- Hệ thống báo động chống trộm; 4511: Bán buôn ô tô và xe có động cơ khác-;4512: Bán lẻ ô tô con (loại 12 chỗ ngồi trở xuống)-;4520: Bảo dưỡng, sửa chữa ô tô và xe có động cơ khác-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở).;4530: Bán phụ tùng và các bộ phận phụ trợ của ô tô và xe có động cơ khác-;4541: Bán mô tô, xe máy-;4542: Bảo dưỡng và sửa chữa mô tô, xe máy-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở).;4543: Bán phụ tùng và các bộ phận phụ trợ của mô tô, xe máy-;4620: Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống-Chi tiết: Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống; Bán buôn cây và hoa (không hoạt động tại trụ sở); 4631: Bán buôn gạo-(không hoạt động tại trụ sở); 4632: Bán buôn thực phẩm-(không hoạt động tại trụ sở); 4641: Bán buôn vải, hàng may sẵn, giày dép-; 4649: Bán buôn đồ dùng khác cho gia đình-Chi tiết: Bán buôn sách, báo, tạp chí, văn phòng phẩm. Bán buôn đồ điện gia dụng, đèn và bộ đèn điện. Bán buôn giường, tủ, bàn ghế và đồ dùng nội thất. Bán buôn nước hoa, hàng mỹ phẩm và chế phẩm vệ sinh. Bán buôn vali, cặp, túi, hàng da và giả da khác. Bán buôn dụng cụ y tế, bán buôn hàng gốm, sứ, thủy tinh, dao, kéo; 4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-; 4653: Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp-; 4659: Bán buôn máy móc, thiết bị và phụ tùng máy khác-Chi tiết: bán buôn máy móc, thiết bị y tế; Bán buôn máy móc, thiết bị và phụ tùng máy khác; 4932: Vận tải hành khách đường bộ khác-;4933: Vận tải hàng hóa bằng đường bộ-;8230: Tổ chức giới thiệu và xúc tiến thương mại-Chi tiết: Tổ chức sự kiện (không thực hiện các hiệu ứng cháy, nổ; không sử dụng chất nổ, chất cháy, hóa chất làm đạo cụ, dụng cụ thực hiện các chương trình văn nghệ, sự kiện, phim, ảnh); 9511: Sửa chữa máy vi tính và thiết bị ngoại vi-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở); 9512: Sửa chữa thiết bị liên lạc-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở); 6619: Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu-Chi tiết: hoạt động tư vấn đầu tư (trừ tư vấn tài chính, kế toán, pháp lý); 7310: Quảng cáo-;7320: Nghiên cứu thị trường và thăm dò dư luận-(không thực hiện các hiệu ứng cháy, nổ; không sử dụng chất nổ, chất cháy, hóa chất làm đạo cụ, dụng cụ thực hiện các chương trình văn nghệ, sự kiện, phim, ảnh); 7410: Hoạt động thiết kế chuyên dụng-Chi tiết: hoạt động trang trí nội, ngoại thất; 7420: Hoạt động nhiếp ảnh-(trừ sản xuất phim); 7710: Cho thuê xe có động cơ-; 7730: Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác-Chi tiết: Cho thuê máy móc, thiết bị xây dựng; 7830: Cung ứng và quản lý nguồn lao động-chi tiết: cung ứng và quản lý nguồn lao động trong nước (trừ cho thuê lại lao động);                                     ",công ty trách nhiệm hữu hạn thương mại thiên nhật phát | 313640209
313598490,CÔNG TY TNHH TƯ VẤN XÂY DỰNG GOLDEN PENTHOUSE,CÔNG TY Trách nhiệm hữu hạn TƯ VẤN XÂY DỰNG GOLDEN PENTHOUSE,04/01/2016,2016-01-04,Công ty trách nhiệm hữu hạn một thành viên,"28/80 Phan Tây Hồ, Phường 07, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","28/80 Phan Tây Hồ, Phường 07, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","4663: Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng-(không hoạt động tại trụ sở).;4100: Xây dựng nhà các loại-;4210: Xây dựng công trình đường sắt và đường bộ-;4220: Xây dựng công trình công ích-;4290: Xây dựng công trình kỹ thuật dân dụng khác-;4311: Phá dỡ-;4312: Chuẩn bị mặt bằng-;4321: Lắp đặt hệ thống điện-(không gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở).;4322: Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí-(trừ lắp đặt các thiết bị lạnh (thiết bị cấp đông, kho lạnh, máy đá, điều hòa không khí, làm lạnh nước) sử dụng ga lạnh R22 trong lĩnh vực chế biến thủy hải sản);4329: Lắp đặt hệ thống xây dựng khác-(không gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở).;4330: Hoàn thiện công trình xây dựng-;4390: Hoạt động xây dựng chuyên dụng khác-;7020: Hoạt động tư vấn quản lý-(trừ tư vấn tài chính, kế toán, pháp lý).;7110: Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan-Chi tiết: Thiết kế kết cấu công trình dân dụng và công nghiệp. Thiết kế kết cấu công trình cầu, đường bộ. Thiết kế kiến trúc công trình. Thiết kế nội-ngoại thất công trình. Thiết kế quy hoạch xây dựng. Thiết kế điện công trình dân dụng và công nghiệp. Thiết kế cơ điện công trình. Thiết kế hệ thống phòng cháy chữa cháy công trình xây dựng. Thiết kế nhiệt và thông gió trong công trình xây dựng. Thiết kế mạng thông tin liên lạc trong công trình xây dựng. Thiết kế hệ thống xử lý nước thải, khí thải, chất thải công trình xây dựng. Thiết kế cấp, thoát nước công trình xây dựng. Khảo sát địa chất công trình xây dựng. Khảo sát địa hình công trình xây dựng. Kiểm định chất lượng công trình xây dựng. Thẩm tra thiết kế kiến trúc công trình. Thẩm tra thiết kế kết cấu công trình dân dụng và công nghiệp. Quản lý dự án đầu tư xây dựng. Tư vấn đấu thầu. Hoạt động đo đạc bản đồ. Thiết kế chiếu sáng công trình dân dụng và công nghiệp. Thiết kế kết cấu công trinh thủy lợi, thủy điện.;7410: Hoạt động thiết kế chuyên dụng-;8129: Vệ sinh nhà cửa và các công trình khác-;8130: Dịch vụ chăm sóc và duy trì cảnh quan-;",công ty trách nhiệm hữu hạn tư vấn xây dựng golden penthouse | 313598490
313597352,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI XUẤT NHẬP KHẨU XUÂN NHI,CÔNG TY Trách nhiệm hữu hạn MỘT THÀNH VIÊN THƯƠNG MẠI XUẤT NHẬP KHẨU XUÂN NHI,04/01/2016,2016-01-04,Công ty trách nhiệm hữu hạn một thành viên,"145/16B Đề Thám, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","145/16B Đề Thám, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","4722: Bán lẻ thực phẩm trong các cửa hàng chuyên doanh-Chi tiêt: Bán lẻ thực phẩm chức năng (thực hiện theo quyết định 64/2009/QĐ-UBND ngày 31/07/2009 của UBND Thành Phố Hồ Chí Minh và quyết định 79/2009/QĐ-UBND ngày 17/10/2009 của UBND Thành Phố Hồ Chí Minh về quy hoạch nông sản, thực phẩm trên địa bàn TP Hồ Chí Minh).;4771: Bán lẻ hàng may mặc, giày dép, hàng da và giả da trong các cửa hàng chuyên doanh-;4772: Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh-Chi tiết: Bán lẻ nước hoa, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh;4632: Bán buôn thực phẩm-Chi tiết: _x000D_
- Bán buôn thực phẩm chức năng_x000D_
- Bán buôn đường, sữa và các sản phẩm sữa,bánh kẹo và các sản phẩm chế biến từ ngũ cốc, bột, tinh bột ( không bán buôn đường tại trụ sở);4641: Bán buôn vải, hàng may sẵn, giày dép-Chi tiết: Bán buôn hàng may mặc;4649: Bán buôn đồ dùng khác cho gia đình-Chi tiết: _x000D_
- Bán buôn nước hoa, hàng mỹ phẩm và chế phẩm vệ sinh_x000D_
- Bán buôn thuốc;8299: Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu-Chi tiết: Dịch vụ bảo quản thuốc;",công ty trách nhiệm hữu hạn một thành viên thương mại xuất nhập khẩu xuân nhi | 313597352
313598123,CÔNG TY TNHH ĐÁ GRANITE THANH HÀ,CÔNG TY Trách nhiệm hữu hạn ĐÁ GRANITE THANH HÀ,04/01/2016,2016-01-04,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"31/2 khu phố 1, Quốc Lộ 1A , phường Thạnh Xuân, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","31/2 khu phố 1, Quốc Lộ 1A , phường Thạnh Xuân, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","2396: Cắt tạo dáng và hoàn thiện đá-Chi tiết: Cắt, tạo dáng, hoàn thiện sản phẩm đá sử dụng trong xây dựng, sản xuất đồ gia dụng bằng đá (không hoạt động tại trụ sở);5229: Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải-( trừ hóa lỏng khí để vận chuyển và hoạt động vận tải liên quan đến đường hàng không);4662: Bán buôn kim loại và quặng kim loại-Chi tiết: Bán buôn sắt thép. Bán buôn kim loại khác (trừ vàng miếng);4663: Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng-Chi tiết: Bán buôn tre nứa, gỗ cây và gỗ chế biến.;4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-Chi tiết: Bán buôn đá hoa cương, đá granit, đá cẩm thạch;;4100: Xây dựng nhà các loại-;4290: Xây dựng công trình kỹ thuật dân dụng khác-Chi tiết: Xây dựng công trình dân dụng và công nghiệp;4321: Lắp đặt hệ thống điện-Chi tiết: Lắp đặt hệ thống điện; hệ thống phòng cháy - chữa cháy; hệ thống chống trộm; camera quan sát; hệ thống chống sét; hệ thống quản lý khóa cửa; hệ thống máy bấm thẻ; hệ thống nhận dấu vân tay (không gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở);4322: Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở và trừ lắp đặt các thiết bị lạnh (thiết bị cấp đông, kho lạnh, máy đá, điều hòa không khí, làm lạnh nước) sử dụng ga lạnh r22 trong lĩnh vực chế biến thủy - hải sản));4330: Hoàn thiện công trình xây dựng-Chi tiết: Lắp đặt trong các tòa nhà hoặc các công trình khác bằng đá lát sàn, đá hoa cương, granit, đá cẩm thạch hoặc các tấm phủ tường hoặc sàn (không hoạt động tại trụ sở);4511: Bán buôn ô tô và xe có động cơ khác-Chi tiết: Bán buôn ô tô và xe có động cơ loại mới và loại đã qua sử dụng;4512: Bán lẻ ô tô con (loại 12 chỗ ngồi trở xuống)-Chi tiết: Bán lẻ ô tô con loại 12 chỗ ngồi trở xuống loại mới và loại đã qua sử dụng;4659: Bán buôn máy móc, thiết bị và phụ tùng máy khác-Chi tiết: Bán buôn máy móc, thiết bị điện, vật liệu điện (máy phát điện, động cơ điện, dây điện và thiết bị khác dùng trong mạch điện).;4933: Vận tải hàng hóa bằng đường bộ-Chi tiết: Vận tải hàng hóa bằng ô tô loại khác (trừ ô tô chuyên dụng);7710: Cho thuê xe có động cơ-Chi tiết: cho thuê xe ô tô;Doanh nghiệp phải thực hiện đúng các quy định của pháp luật về đất đai, xây dựng, phòng cháy chữa cháy, bảo vệ môi trường, các quy định khác của pháp luật hiện hành và các điều kiện kinh doanh đối với ngành nghề kinh doanh có điều kiện; ",công ty trách nhiệm hữu hạn đá granite thanh hà | 313598123
313598412,CÔNG TY TNHH MATSUMURA VIỆT NAM,CÔNG TY Trách nhiệm hữu hạn MATSUMURA VIỆT NAM,04/01/2016,2016-01-04,Công ty trách nhiệm hữu hạn một thành viên,"565/1 Lê Văn Thọ, Phường 14, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","565/1 Lê Văn Thọ, Phường 14, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","4669: Bán buôn chuyên doanh khác chưa được phân vào đâu--chi tiết: Bán buôn, xuất nhập khẩu dầu máy dùng trong công nghiệp;4773: Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh--chi tiết: Bán lẻ dầu máy dùng trong công nghiệp;",công ty trách nhiệm hữu hạn matsumura việt nam | 313598412
313597345,CÔNG TY TNHH PHÚ SƠN BÌNH PHƯỚC,CÔNG TY Trách nhiệm hữu hạn PHÚ SƠN BÌNH PHƯỚC,04/01/2016,2016-01-04,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Lầu 1 Số 29 Đường 152A Cao Lỗ, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Lầu 1 Số 29 Đường 152A Cao Lỗ, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","2212: Sản xuất sản phẩm khác từ cao su-Chi tiết: Sản xuất chế biến mủ cao su (không hoạt động tại trụ sở);0125: Trồng cây cao su-(không hoạt động tại trụ sở);0145: Chăn nuôi lợn-(không hoạt động tại trụ sở);0146: Chăn nuôi gia cầm-(không hoạt động tại trụ sở);1080: Sản xuất thức ăn gia súc, gia cầm và thuỷ sản-Chi tiết: Sản xuất thức ăn gia súc, gia cầm và thuỷ sản (không sản xuất tại trụ sở);4661: Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan-Chi tiết: Bán buôn xăng, dầu và các sản phẩm có liên quan (trừ kinh doanh khí dầu mỏ hóa lỏng LPG và không kinh doanh dầu nhớt cặn tại trụ sở);",công ty trách nhiệm hữu hạn phú sơn bình phước | 313597345
